"","pkg","dataset","varname","grouping","nlev","type","error"
"2842","survival","pbcseq","sex:m","stage",4,"prop","ok"
"2843","survival","pbcseq","sex:f","stage",4,"prop","ok"
"2844","survival","pbcseq","ascites:0","stage",4,"prop","ok"
"2845","survival","pbcseq","ascites:1","stage",4,"prop","ok"
"2846","survival","pbcseq","hepato:0","stage",4,"prop","ok"
"2847","survival","pbcseq","hepato:1","stage",4,"prop","ok"
"2848","survival","pbcseq","spiders:0","stage",4,"prop","ok"
"2849","survival","pbcseq","spiders:1","stage",4,"prop","ok"
"2850","survival","pbcseq","edema:0","stage",4,"prop","ok"
"2851","survival","pbcseq","edema:0.5","stage",4,"prop","ok"
"2852","survival","pbcseq","edema:1","stage",4,"prop","ok"
"2853","survival","veteran","trt","celltype",4,"t pool.sd","ok"
"2854","survival","veteran","trt","celltype",4,"t !pool.sd","ok"
"2855","survival","veteran","trt","celltype",4,"wilcox","ok"
"2856","survival","veteran","trt","celltype",4,"tukey","ok"
"2857","survival","veteran","time","celltype",4,"t pool.sd","ok"
"2858","survival","veteran","time","celltype",4,"t !pool.sd","ok"
"2859","survival","veteran","time","celltype",4,"wilcox","ok"
"2860","survival","veteran","time","celltype",4,"tukey","ok"
"2861","survival","veteran","status","celltype",4,"t pool.sd","ok"
"2862","survival","veteran","status","celltype",4,"t !pool.sd","ok"
"2863","survival","veteran","status","celltype",4,"wilcox","ok"
"2864","survival","veteran","status","celltype",4,"tukey","ok"
"2865","survival","veteran","karno","celltype",4,"t pool.sd","ok"
"2866","survival","veteran","karno","celltype",4,"t !pool.sd","ok"
"2867","survival","veteran","karno","celltype",4,"wilcox","ok"
"2868","survival","veteran","karno","celltype",4,"tukey","ok"
"2869","survival","veteran","diagtime","celltype",4,"t pool.sd","ok"
"2870","survival","veteran","diagtime","celltype",4,"t !pool.sd","ok"
"2871","survival","veteran","diagtime","celltype",4,"wilcox","ok"
"2872","survival","veteran","diagtime","celltype",4,"tukey","ok"
"2873","survival","veteran","age","celltype",4,"t pool.sd","ok"
"2874","survival","veteran","age","celltype",4,"t !pool.sd","ok"
"2875","survival","veteran","age","celltype",4,"wilcox","ok"
"2876","survival","veteran","age","celltype",4,"tukey","ok"
"2877","survival","veteran","prior","celltype",4,"t pool.sd","ok"
"2878","survival","veteran","prior","celltype",4,"t !pool.sd","ok"
"2879","survival","veteran","prior","celltype",4,"wilcox","ok"
"2880","survival","veteran","prior","celltype",4,"tukey","ok"
"2881","survival","veteran","trt:1","celltype",4,"prop","ok"
"2882","survival","veteran","trt:2","celltype",4,"prop","ok"
"2883","survival","veteran","status:0","celltype",4,"prop","ok"
"2884","survival","veteran","status:1","celltype",4,"prop","ok"
"2885","survival","veteran","prior:0","celltype",4,"prop","ok"
"2886","survival","veteran","prior:10","celltype",4,"prop","ok"
"2887","datasets","CO2","uptake","conc",7,"t pool.sd","ok"
"2888","datasets","CO2","uptake","conc",7,"t !pool.sd","ok"
"2889","datasets","CO2","uptake","conc",7,"wilcox","ok"
"2890","datasets","CO2","uptake","conc",7,"tukey","ok"
"2891","datasets","CO2","Type:Quebec","conc",7,"prop","ok"
"2892","datasets","CO2","Type:Mississippi","conc",7,"prop","ok"
"2893","datasets","CO2","Treatment:nonchilled","conc",7,"prop","ok"
"2894","datasets","CO2","Treatment:chilled","conc",7,"prop","ok"
"2895","datasets","ChickWeight","weight","Time",12,"t pool.sd","ok"
"2896","datasets","ChickWeight","weight","Time",12,"t !pool.sd","ok"
"2897","datasets","ChickWeight","weight","Time",12,"wilcox","ok"
"2898","datasets","ChickWeight","weight","Time",12,"tukey","ok"
"2899","datasets","ChickWeight","Diet:1","Time",12,"prop","ok"
"2900","datasets","ChickWeight","Diet:2","Time",12,"prop","ok"
"2901","datasets","ChickWeight","Diet:3","Time",12,"prop","ok"
"2902","datasets","ChickWeight","Diet:4","Time",12,"prop","ok"
"2903","datasets","ChickWeight","weight","Diet",4,"t pool.sd","ok"
"2904","datasets","ChickWeight","weight","Diet",4,"t !pool.sd","ok"
"2905","datasets","ChickWeight","weight","Diet",4,"wilcox","ok"
"2906","datasets","ChickWeight","weight","Diet",4,"tukey","ok"
"2907","datasets","ChickWeight","Time","Diet",4,"t pool.sd","ok"
"2908","datasets","ChickWeight","Time","Diet",4,"t !pool.sd","ok"
"2909","datasets","ChickWeight","Time","Diet",4,"wilcox","ok"
"2910","datasets","ChickWeight","Time","Diet",4,"tukey","ok"
"2911","datasets","DNase","conc","Run",11,"t pool.sd","ok"
"2912","datasets","DNase","conc","Run",11,"t !pool.sd","ok"
"2913","datasets","DNase","conc","Run",11,"wilcox","ok"
"2914","datasets","DNase","conc","Run",11,"tukey","ok"
"2915","datasets","DNase","density","Run",11,"t pool.sd","ok"
"2916","datasets","DNase","density","Run",11,"t !pool.sd","ok"
"2917","datasets","DNase","density","Run",11,"wilcox","ok"
"2918","datasets","DNase","density","Run",11,"tukey","ok"
"2919","datasets","DNase","density","conc",8,"t pool.sd","ok"
"2920","datasets","DNase","density","conc",8,"t !pool.sd","ok"
"2921","datasets","DNase","density","conc",8,"wilcox","ok"
"2922","datasets","DNase","density","conc",8,"tukey","ok"
"2923","datasets","Indometh","time","Subject",6,"t pool.sd","ok"
"2924","datasets","Indometh","time","Subject",6,"t !pool.sd","ok"
"2925","datasets","Indometh","time","Subject",6,"wilcox","ok"
"2926","datasets","Indometh","time","Subject",6,"tukey","ok"
"2927","datasets","Indometh","conc","Subject",6,"t pool.sd","ok"
"2928","datasets","Indometh","conc","Subject",6,"t !pool.sd","ok"
"2929","datasets","Indometh","conc","Subject",6,"wilcox","ok"
"2930","datasets","Indometh","conc","Subject",6,"tukey","ok"
"2931","datasets","InsectSprays","count","spray",6,"t pool.sd","ok"
"2932","datasets","InsectSprays","count","spray",6,"t !pool.sd","ok"
"2933","datasets","InsectSprays","count","spray",6,"wilcox","ok"
"2934","datasets","InsectSprays","count","spray",6,"tukey","ok"
"2935","datasets","Loblolly","height","age",6,"t pool.sd","ok"
"2936","datasets","Loblolly","height","age",6,"t !pool.sd","ok"
"2937","datasets","Loblolly","height","age",6,"wilcox","ok"
"2938","datasets","Loblolly","height","age",6,"tukey","ok"
"2939","datasets","Theoph","Wt","Subject",12,"t pool.sd","ok"
"2940","datasets","Theoph","Wt","Subject",12,"t !pool.sd","data are essentially constant"
"2941","datasets","Theoph","Wt","Subject",12,"wilcox","ok"
"2942","datasets","Theoph","Wt","Subject",12,"tukey","ok"
"2943","datasets","Theoph","Dose","Subject",12,"t pool.sd","ok"
"2944","datasets","Theoph","Dose","Subject",12,"t !pool.sd","data are essentially constant"
"2945","datasets","Theoph","Dose","Subject",12,"wilcox","ok"
"2946","datasets","Theoph","Dose","Subject",12,"tukey","ok"
"2947","datasets","Theoph","Time","Subject",12,"t pool.sd","ok"
"2948","datasets","Theoph","Time","Subject",12,"t !pool.sd","ok"
"2949","datasets","Theoph","Time","Subject",12,"wilcox","ok"
"2950","datasets","Theoph","Time","Subject",12,"tukey","ok"
"2951","datasets","Theoph","conc","Subject",12,"t pool.sd","ok"
"2952","datasets","Theoph","conc","Subject",12,"t !pool.sd","ok"
"2953","datasets","Theoph","conc","Subject",12,"wilcox","ok"
"2954","datasets","Theoph","conc","Subject",12,"tukey","ok"
"2955","datasets","Theoph","Dose","Wt",11,"t pool.sd","ok"
"2956","datasets","Theoph","Dose","Wt",11,"t !pool.sd","data are essentially constant"
"2957","datasets","Theoph","Dose","Wt",11,"wilcox","ok"
"2958","datasets","Theoph","Dose","Wt",11,"tukey","ok"
"2959","datasets","Theoph","Time","Wt",11,"t pool.sd","ok"
"2960","datasets","Theoph","Time","Wt",11,"t !pool.sd","ok"
"2961","datasets","Theoph","Time","Wt",11,"wilcox","ok"
"2962","datasets","Theoph","Time","Wt",11,"tukey","ok"
"2963","datasets","Theoph","conc","Wt",11,"t pool.sd","ok"
"2964","datasets","Theoph","conc","Wt",11,"t !pool.sd","ok"
"2965","datasets","Theoph","conc","Wt",11,"wilcox","ok"
"2966","datasets","Theoph","conc","Wt",11,"tukey","ok"
"2967","datasets","Theoph","Wt","Dose",10,"t pool.sd","ok"
"2968","datasets","Theoph","Wt","Dose",10,"t !pool.sd","data are essentially constant"
"2969","datasets","Theoph","Wt","Dose",10,"wilcox","ok"
"2970","datasets","Theoph","Wt","Dose",10,"tukey","ok"
"2971","datasets","Theoph","Time","Dose",10,"t pool.sd","ok"
"2972","datasets","Theoph","Time","Dose",10,"t !pool.sd","ok"
"2973","datasets","Theoph","Time","Dose",10,"wilcox","ok"
"2974","datasets","Theoph","Time","Dose",10,"tukey","ok"
"2975","datasets","Theoph","conc","Dose",10,"t pool.sd","ok"
"2976","datasets","Theoph","conc","Dose",10,"t !pool.sd","ok"
"2977","datasets","Theoph","conc","Dose",10,"wilcox","ok"
"2978","datasets","Theoph","conc","Dose",10,"tukey","ok"
"2979","datasets","ToothGrowth","len","dose",3,"t pool.sd","ok"
"2980","datasets","ToothGrowth","len","dose",3,"t !pool.sd","ok"
"2981","datasets","ToothGrowth","len","dose",3,"wilcox","ok"
"2982","datasets","ToothGrowth","len","dose",3,"tukey","ok"
"2983","datasets","ToothGrowth","supp:OJ","dose",3,"prop","ok"
"2984","datasets","ToothGrowth","supp:VC","dose",3,"prop","ok"
"2985","datasets","airquality","Ozone","Month",5,"t pool.sd","ok"
"2986","datasets","airquality","Ozone","Month",5,"t !pool.sd","ok"
"2987","datasets","airquality","Ozone","Month",5,"wilcox","ok"
"2988","datasets","airquality","Ozone","Month",5,"tukey","ok"
"2989","datasets","airquality","Solar.R","Month",5,"t pool.sd","ok"
"2990","datasets","airquality","Solar.R","Month",5,"t !pool.sd","ok"
"2991","datasets","airquality","Solar.R","Month",5,"wilcox","ok"
"2992","datasets","airquality","Solar.R","Month",5,"tukey","ok"
"2993","datasets","airquality","Wind","Month",5,"t pool.sd","ok"
"2994","datasets","airquality","Wind","Month",5,"t !pool.sd","ok"
"2995","datasets","airquality","Wind","Month",5,"wilcox","ok"
"2996","datasets","airquality","Wind","Month",5,"tukey","ok"
"2997","datasets","airquality","Temp","Month",5,"t pool.sd","ok"
"2998","datasets","airquality","Temp","Month",5,"t !pool.sd","ok"
"2999","datasets","airquality","Temp","Month",5,"wilcox","ok"
"3000","datasets","airquality","Temp","Month",5,"tukey","ok"
"3001","datasets","airquality","Day","Month",5,"t pool.sd","ok"
"3002","datasets","airquality","Day","Month",5,"t !pool.sd","ok"
"3003","datasets","airquality","Day","Month",5,"wilcox","ok"
"3004","datasets","airquality","Day","Month",5,"tukey","ok"
"3005","datasets","esoph","ncases","agegp",6,"t pool.sd","ok"
"3006","datasets","esoph","ncases","agegp",6,"t !pool.sd","ok"
"3007","datasets","esoph","ncases","agegp",6,"wilcox","ok"
"3008","datasets","esoph","ncases","agegp",6,"tukey","ok"
"3009","datasets","esoph","ncontrols","agegp",6,"t pool.sd","ok"
"3010","datasets","esoph","ncontrols","agegp",6,"t !pool.sd","ok"
"3011","datasets","esoph","ncontrols","agegp",6,"wilcox","ok"
"3012","datasets","esoph","ncontrols","agegp",6,"tukey","ok"
"3013","datasets","esoph","alcgp:0-39g/day","agegp",6,"prop","ok"
"3014","datasets","esoph","alcgp:40-79","agegp",6,"prop","ok"
"3015","datasets","esoph","alcgp:80-119","agegp",6,"prop","ok"
"3016","datasets","esoph","alcgp:120+","agegp",6,"prop","ok"
"3017","datasets","esoph","tobgp:0-9g/day","agegp",6,"prop","ok"
"3018","datasets","esoph","tobgp:10-19","agegp",6,"prop","ok"
"3019","datasets","esoph","tobgp:20-29","agegp",6,"prop","ok"
"3020","datasets","esoph","tobgp:30+","agegp",6,"prop","ok"
"3021","datasets","esoph","ncases","alcgp",4,"t pool.sd","ok"
"3022","datasets","esoph","ncases","alcgp",4,"t !pool.sd","ok"
"3023","datasets","esoph","ncases","alcgp",4,"wilcox","ok"
"3024","datasets","esoph","ncases","alcgp",4,"tukey","ok"
"3025","datasets","esoph","ncontrols","alcgp",4,"t pool.sd","ok"
"3026","datasets","esoph","ncontrols","alcgp",4,"t !pool.sd","ok"
"3027","datasets","esoph","ncontrols","alcgp",4,"wilcox","ok"
"3028","datasets","esoph","ncontrols","alcgp",4,"tukey","ok"
"3029","datasets","esoph","tobgp:0-9g/day","alcgp",4,"prop","ok"
"3030","datasets","esoph","tobgp:10-19","alcgp",4,"prop","ok"
"3031","datasets","esoph","tobgp:20-29","alcgp",4,"prop","ok"
"3032","datasets","esoph","tobgp:30+","alcgp",4,"prop","ok"
"3033","datasets","esoph","ncases","tobgp",4,"t pool.sd","ok"
"3034","datasets","esoph","ncases","tobgp",4,"t !pool.sd","ok"
"3035","datasets","esoph","ncases","tobgp",4,"wilcox","ok"
"3036","datasets","esoph","ncases","tobgp",4,"tukey","ok"
"3037","datasets","esoph","ncontrols","tobgp",4,"t pool.sd","ok"
"3038","datasets","esoph","ncontrols","tobgp",4,"t !pool.sd","ok"
"3039","datasets","esoph","ncontrols","tobgp",4,"wilcox","ok"
"3040","datasets","esoph","ncontrols","tobgp",4,"tukey","ok"
"3041","datasets","esoph","alcgp:0-39g/day","tobgp",4,"prop","ok"
"3042","datasets","esoph","alcgp:40-79","tobgp",4,"prop","ok"
"3043","datasets","esoph","alcgp:80-119","tobgp",4,"prop","ok"
"3044","datasets","esoph","alcgp:120+","tobgp",4,"prop","ok"
"3045","datasets","infert","age","education",3,"t pool.sd","ok"
"3046","datasets","infert","age","education",3,"t !pool.sd","ok"
"3047","datasets","infert","age","education",3,"wilcox","ok"
"3048","datasets","infert","age","education",3,"tukey","ok"
"3049","datasets","infert","parity","education",3,"t pool.sd","ok"
"3050","datasets","infert","parity","education",3,"t !pool.sd","ok"
"3051","datasets","infert","parity","education",3,"wilcox","ok"
"3052","datasets","infert","parity","education",3,"tukey","ok"
"3053","datasets","infert","induced","education",3,"t pool.sd","ok"
"3054","datasets","infert","induced","education",3,"t !pool.sd","ok"
"3055","datasets","infert","induced","education",3,"wilcox","ok"
"3056","datasets","infert","induced","education",3,"tukey","ok"
"3057","datasets","infert","case","education",3,"t pool.sd","ok"
"3058","datasets","infert","case","education",3,"t !pool.sd","ok"
"3059","datasets","infert","case","education",3,"wilcox","ok"
"3060","datasets","infert","case","education",3,"tukey","ok"
"3061","datasets","infert","spontaneous","education",3,"t pool.sd","ok"
"3062","datasets","infert","spontaneous","education",3,"t !pool.sd","ok"
"3063","datasets","infert","spontaneous","education",3,"wilcox","ok"
"3064","datasets","infert","spontaneous","education",3,"tukey","ok"
"3065","datasets","infert","stratum","education",3,"t pool.sd","ok"
"3066","datasets","infert","stratum","education",3,"t !pool.sd","ok"
"3067","datasets","infert","stratum","education",3,"wilcox","ok"
"3068","datasets","infert","stratum","education",3,"tukey","ok"
"3069","datasets","infert","pooled.stratum","education",3,"t pool.sd","ok"
"3070","datasets","infert","pooled.stratum","education",3,"t !pool.sd","ok"
"3071","datasets","infert","pooled.stratum","education",3,"wilcox","ok"
"3072","datasets","infert","pooled.stratum","education",3,"tukey","ok"
"3073","datasets","infert","induced:0","education",3,"prop","ok"
"3074","datasets","infert","induced:1","education",3,"prop","ok"
"3075","datasets","infert","induced:2","education",3,"prop","ok"
"3076","datasets","infert","case:0","education",3,"prop","ok"
"3077","datasets","infert","case:1","education",3,"prop","ok"
"3078","datasets","infert","spontaneous:0","education",3,"prop","ok"
"3079","datasets","infert","spontaneous:1","education",3,"prop","ok"
"3080","datasets","infert","spontaneous:2","education",3,"prop","ok"
"3081","datasets","infert","age","induced",3,"t pool.sd","ok"
"3082","datasets","infert","age","induced",3,"t !pool.sd","ok"
"3083","datasets","infert","age","induced",3,"wilcox","ok"
"3084","datasets","infert","age","induced",3,"tukey","ok"
"3085","datasets","infert","parity","induced",3,"t pool.sd","ok"
"3086","datasets","infert","parity","induced",3,"t !pool.sd","ok"
"3087","datasets","infert","parity","induced",3,"wilcox","ok"
"3088","datasets","infert","parity","induced",3,"tukey","ok"
"3089","datasets","infert","case","induced",3,"t pool.sd","ok"
"3090","datasets","infert","case","induced",3,"t !pool.sd","ok"
"3091","datasets","infert","case","induced",3,"wilcox","ok"
"3092","datasets","infert","case","induced",3,"tukey","ok"
"3093","datasets","infert","spontaneous","induced",3,"t pool.sd","ok"
"3094","datasets","infert","spontaneous","induced",3,"t !pool.sd","ok"
"3095","datasets","infert","spontaneous","induced",3,"wilcox","ok"
"3096","datasets","infert","spontaneous","induced",3,"tukey","ok"
"3097","datasets","infert","stratum","induced",3,"t pool.sd","ok"
"3098","datasets","infert","stratum","induced",3,"t !pool.sd","ok"
"3099","datasets","infert","stratum","induced",3,"wilcox","ok"
"3100","datasets","infert","stratum","induced",3,"tukey","ok"
"3101","datasets","infert","pooled.stratum","induced",3,"t pool.sd","ok"
"3102","datasets","infert","pooled.stratum","induced",3,"t !pool.sd","ok"
"3103","datasets","infert","pooled.stratum","induced",3,"wilcox","ok"
"3104","datasets","infert","pooled.stratum","induced",3,"tukey","ok"
"3105","datasets","infert","education:0-5yrs","induced",3,"prop","ok"
"3106","datasets","infert","education:6-11yrs","induced",3,"prop","ok"
"3107","datasets","infert","education:12+ yrs","induced",3,"prop","ok"
"3108","datasets","infert","case:0","induced",3,"prop","ok"
"3109","datasets","infert","case:1","induced",3,"prop","ok"
"3110","datasets","infert","spontaneous:0","induced",3,"prop","ok"
"3111","datasets","infert","spontaneous:1","induced",3,"prop","ok"
"3112","datasets","infert","spontaneous:2","induced",3,"prop","ok"
"3113","datasets","infert","age","spontaneous",3,"t pool.sd","ok"
"3114","datasets","infert","age","spontaneous",3,"t !pool.sd","ok"
"3115","datasets","infert","age","spontaneous",3,"wilcox","ok"
"3116","datasets","infert","age","spontaneous",3,"tukey","ok"
"3117","datasets","infert","parity","spontaneous",3,"t pool.sd","ok"
"3118","datasets","infert","parity","spontaneous",3,"t !pool.sd","ok"
"3119","datasets","infert","parity","spontaneous",3,"wilcox","ok"
"3120","datasets","infert","parity","spontaneous",3,"tukey","ok"
"3121","datasets","infert","induced","spontaneous",3,"t pool.sd","ok"
"3122","datasets","infert","induced","spontaneous",3,"t !pool.sd","ok"
"3123","datasets","infert","induced","spontaneous",3,"wilcox","ok"
"3124","datasets","infert","induced","spontaneous",3,"tukey","ok"
"3125","datasets","infert","case","spontaneous",3,"t pool.sd","ok"
"3126","datasets","infert","case","spontaneous",3,"t !pool.sd","ok"
"3127","datasets","infert","case","spontaneous",3,"wilcox","ok"
